cardnumber,cardname,page_title,card_type_raw,work_title,group,unit,cost,blade,blade_heart_raw,base_hearts_raw,required_hearts_raw,score,effect_text_raw,source_url,card_type_norm,base_hearts_counts_json,base_hearts_total,base_hearts_tags_json,required_hearts_counts_json,required_hearts_total,required_hearts_tags_json,blade_heart_counts_json,blade_heart_total,blade_heart_tags_json,effect_text_norm,effect_text_status,effect_text_is_no_ability,effect_tokens_json,tok_blade_icon_n,tok_energy_icon_n,tok_all_heart_n,tok_score_delta_icon,tok_unknown_tags_n,blade_heart_special_counts_json,blade_heart_draw_n,blade_heart_score_n,blade_heart_colorless_n,manual_override_applied,manual_override_reason
PL!-PR-015,西木野真姫,PL!-PR-015 西木野真姫 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！,μ's,BiBi,17.0,4.0,<紫>,<黄> 3 <紫> 3,,,"<登場>
このメンバーよりコストが低いメンバーからバトンタッチして登場した場合、自分の手札からコスト4以下のメンバーカードを1枚ステージに登場させてよい。",https://wikiwiki.jp/llocardgame/PL%21-PR-015%20%E8%A5%BF%E6%9C%A8%E9%87%8E%E7%9C%9F%E5%A7%AB,MEMBER,{},0,[],{},0,[],"{""purple"": 1}",1,[],"<登場>
このメンバーよりコストが低いメンバーからバトンタッチして登場した場合、自分の手札からコスト4以下のメンバーカードを1枚ステージに登場させてよい。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!-PR-017,矢澤にこ,PL!-PR-017 矢澤にこ - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！,μ's,BiBi,2.0,0.0,<紫>,<紫> 1,,,"<起動>
このメンバーをステージから控え室に置く：自分の控え室から『μ's』のライブカードを1枚手札に加える。自分の成功ライブカード置き場にあるカードのスコアの合計が9以上の場合、エネルギーを2枚アクティブにする。",https://wikiwiki.jp/llocardgame/PL%21-PR-017%20%E7%9F%A2%E6%BE%A4%E3%81%AB%E3%81%93,MEMBER,{},0,[],{},0,[],"{""purple"": 1}",1,[],"<起動>
このメンバーをステージから控え室に置く：自分の控え室から『μ's』のライブカードを1枚手札に加える。自分の成功ライブカード置き場にあるカードのスコアの合計が9以上の場合、エネルギーを2枚アクティブにする。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!-PR-018,東條希,PL!-PR-018 東條希 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！,μ's,lily white,15.0,5.0,<桃>,<桃> 3 <紫> 3,,,"<登場>
自分の控え室から、スコア6以上のライブカードを1枚手札に加える。",https://wikiwiki.jp/llocardgame/PL%21-PR-018%20%E6%9D%B1%E6%A2%9D%E5%B8%8C,MEMBER,{},0,[],{},0,[],"{""pink"": 1}",1,[],"<登場>
自分の控え室から、スコア6以上のライブカードを1枚手札に加える。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!-PR-020,高坂穂乃果,PL!-PR-020 高坂穂乃果 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！,μ's,Printemps,13.0,4.0,<紫>,<桃> 1 <赤> 1 <紫> 3,,,"<ライブ開始時>
<センター>
自分のライブカード置き場にあるライブカードのスコアの合計が8以上の場合、『
<常時>
ライブの合計スコアを+1する。』を得る。",https://wikiwiki.jp/llocardgame/PL%21-PR-020%20%E9%AB%98%E5%9D%82%E7%A9%82%E4%B9%83%E6%9E%9C,MEMBER,{},0,[],{},0,[],"{""purple"": 1}",1,[],"<ライブ開始時>
<センター>
自分のライブカード置き場にあるライブカードのスコアの合計が8以上の場合、『
<常時>
ライブの合計スコアを+1する。』を得る。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!-PR-021,矢澤にこ,PL!-PR-021 矢澤にこ - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！,μ's,BiBi,7.0,3.0,なし,<桃> 1 <赤> 1,,,"<常時>
自分のエネルギーがちょうど7枚あるかぎり、
<(ブレード)>
<(ブレード)>
を得る。",https://wikiwiki.jp/llocardgame/PL%21-PR-021%20%E7%9F%A2%E6%BE%A4%E3%81%AB%E3%81%93,MEMBER,{},0,[],{},0,[],{},0,[],"<常時>
自分のエネルギーがちょうど7枚あるかぎり、
<(ブレード)>
<(ブレード)>
を得る。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""tags"": [], ""blade_icon_n"": 2, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": []}",2,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!-bp3-001,高坂穂乃果,PL!-bp3-001 高坂穂乃果 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！,μ's,Printemps,13.0,3.0,<黄>,<桃> 2 <黄> 2 <紫> 2,,,"<起動>
<ターン1回>
このメンバーをウェイトにする：カードを1枚引き、手札を1枚控え室に置く。
（ウェイト状態のメンバーが持つ
<(ブレード)>
は、エールで公開する枚数を増やさない。）
<ライブ開始時>
自分のステージにいるメンバーを1人までアクティブにする。",https://wikiwiki.jp/llocardgame/PL%21-bp3-001%20%E9%AB%98%E5%9D%82%E7%A9%82%E4%B9%83%E6%9E%9C,MEMBER,{},0,[],{},0,[],"{""yellow"": 1}",1,[],"<起動>
<ターン1回>
このメンバーをウェイトにする：カードを1枚引き、手札を1枚控え室に置く。
（ウェイト状態のメンバーが持つ
<(ブレード)>
は、エールで公開する枚数を増やさない。）
<ライブ開始時>
自分のステージにいるメンバーを1人までアクティブにする。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""tags"": [], ""blade_icon_n"": 1, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": []}",1,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!-bp3-002,絢瀬絵里,PL!-bp3-002 絢瀬絵里 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！,μ's,BiBi,9.0,1.0,なし,<桃> 1 <黄> 1 <紫> 2,,,"<登場>
手札を1枚控え室に置いてもよい：相手のステージにいるコスト4以下のメンバーを2人までウェイト状態にする。
（ウェイト状態のメンバーが持つ
<(ブレード)>
は、エールで公開する枚数を増やさない。）
<常時>
相手のステージにいるウェイト状態のメンバー1人につき、
<(ブレード)>
を得る。",https://wikiwiki.jp/llocardgame/PL%21-bp3-002%20%E7%B5%A2%E7%80%AC%E7%B5%B5%E9%87%8C,MEMBER,{},0,[],{},0,[],{},0,[],"<登場>
手札を1枚控え室に置いてもよい：相手のステージにいるコスト4以下のメンバーを2人までウェイト状態にする。
（ウェイト状態のメンバーが持つ
<(ブレード)>
は、エールで公開する枚数を増やさない。）
<常時>
相手のステージにいるウェイト状態のメンバー1人につき、
<(ブレード)>
を得る。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""tags"": [], ""blade_icon_n"": 2, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": []}",2,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!-bp3-003,南ことり,PL!-bp3-003 南ことり - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！,μ's,Printemps,11.0,4.0,<黄>,<桃> 1 <黄> 1 <紫> 1,,,"<登場>
このメンバーをウェイトにしてもよい：自分の控え室から『μ's』のメンバーカードを1枚手札に加える。
（ウェイト状態のメンバーが持つ
<(ブレード)>
は、エールで公開する枚数を増やさない。）",https://wikiwiki.jp/llocardgame/PL%21-bp3-003%20%E5%8D%97%E3%81%93%E3%81%A8%E3%82%8A,MEMBER,{},0,[],{},0,[],"{""yellow"": 1}",1,[],"<登場>
このメンバーをウェイトにしてもよい：自分の控え室から『μ's』のメンバーカードを1枚手札に加える。
（ウェイト状態のメンバーが持つ
<(ブレード)>
は、エールで公開する枚数を増やさない。）",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""tags"": [], ""blade_icon_n"": 1, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": []}",1,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!-bp3-004,園田海未,PL!-bp3-004 園田海未 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！,μ's,lily white,11.0,3.0,なし,<桃> 2 <黄> 1 <紫> 1,,,"<登場>
自分のステージにいるメンバー1人につき、カードを1枚引く。その後、手札を1枚控え室に置く。
<ライブ開始時>
自分の成功カード置き場にカードがある場合、手札を1枚控え室に置いてもよい。そうした場合、自分の控え室から『μ's』のライブカードを1枚手札に加える。",https://wikiwiki.jp/llocardgame/PL%21-bp3-004%20%E5%9C%92%E7%94%B0%E6%B5%B7%E6%9C%AA,MEMBER,{},0,[],{},0,[],{},0,[],"<登場>
自分のステージにいるメンバー1人につき、カードを1枚引く。その後、手札を1枚控え室に置く。
<ライブ開始時>
自分の成功カード置き場にカードがある場合、手札を1枚控え室に置いてもよい。そうした場合、自分の控え室から『μ's』のライブカードを1枚手札に加える。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!-bp3-005,星空凛,PL!-bp3-005 星空凛 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！,μ's,lily white,4.0,2.0,<桃>,<桃> 1,,,"<登場>
自分のステージにいるすべてのメンバーをアクティブにする。",https://wikiwiki.jp/llocardgame/PL%21-bp3-005%20%E6%98%9F%E7%A9%BA%E5%87%9B,MEMBER,{},0,[],{},0,[],"{""pink"": 1}",1,[],"<登場>
自分のステージにいるすべてのメンバーをアクティブにする。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!-bp3-006,西木野真姫,PL!-bp3-006 西木野真姫 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！,μ's,BiBi,13.0,4.0,なし,<桃> 2 <黄> 1 <紫> 2,,,"<ライブ開始時>
手札を1枚控え室に置いてもよい：ライブ終了時まで、自分の成功ライブカード置き場にあるカード1枚につき、
<(ブレード)>
<(ブレード)>
を得る。",https://wikiwiki.jp/llocardgame/PL%21-bp3-006%20%E8%A5%BF%E6%9C%A8%E9%87%8E%E7%9C%9F%E5%A7%AB,MEMBER,{},0,[],{},0,[],{},0,[],"<ライブ開始時>
手札を1枚控え室に置いてもよい：ライブ終了時まで、自分の成功ライブカード置き場にあるカード1枚につき、
<(ブレード)>
<(ブレード)>
を得る。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""tags"": [], ""blade_icon_n"": 2, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": []}",2,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!-bp3-007,東條希,PL!-bp3-007 東條希 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！,μ's,lily white,9.0,3.0,なし,<桃> 1 <黄> 1 <紫> 1,,,"<ライブ開始時>
手札を2枚控え室に置いてもよい：自分のデッキの上からカードを3枚見る。その中から1枚を手札に加え、1枚をデッキの上に置き、1枚を控え室に置く。",https://wikiwiki.jp/llocardgame/PL%21-bp3-007%20%E6%9D%B1%E6%A2%9D%E5%B8%8C,MEMBER,{},0,[],{},0,[],{},0,[],"<ライブ開始時>
手札を2枚控え室に置いてもよい：自分のデッキの上からカードを3枚見る。その中から1枚を手札に加え、1枚をデッキの上に置き、1枚を控え室に置く。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!-bp3-008,小泉花陽,PL!-bp3-008 小泉花陽 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！,μ's,Printemps,15.0,3.0,<黄>,<桃> 2 <黄> 2 <紫> 2,,,"<起動>
<ターン1回>
このメンバーをウェイトにする：自分の控え室から『μ's』のライブカードを1枚手札に加える。
（ウェイト状態のメンバーが持つ
<(ブレード)>
は、エールで公開する枚数を増やさない。）
<ライブ開始時>
『μ's』のメンバー1人をウェイトにしてもよい：ライブ終了時まで、
<黄>
<黄>
を得る。",https://wikiwiki.jp/llocardgame/PL%21-bp3-008%20%E5%B0%8F%E6%B3%89%E8%8A%B1%E9%99%BD,MEMBER,{},0,[],{},0,[],"{""yellow"": 1}",1,[],"<起動>
<ターン1回>
このメンバーをウェイトにする：自分の控え室から『μ's』のライブカードを1枚手札に加える。
（ウェイト状態のメンバーが持つ
<(ブレード)>
は、エールで公開する枚数を増やさない。）
<ライブ開始時>
『μ's』のメンバー1人をウェイトにしてもよい：ライブ終了時まで、
<黄>
<黄>
を得る。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""tags"": [], ""blade_icon_n"": 1, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": []}",1,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!-bp3-009,矢澤にこ,PL!-bp3-009 矢澤にこ - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！,μ's,BiBi,2.0,2.0,なし,<紫> 1,,,"<登場>
自分のステージにコスト13以上のメンバーがいる場合、カードを1枚引く。
<起動>
<ターン1回>
このメンバーをウェイトにする：
<桃>
か
<黄>
か
<紫>
のうち、1つを選ぶ。ライブ終了時まで、選んだハートを1つ得る。",https://wikiwiki.jp/llocardgame/PL%21-bp3-009%20%E7%9F%A2%E6%BE%A4%E3%81%AB%E3%81%93,MEMBER,{},0,[],{},0,[],{},0,[],"<登場>
自分のステージにコスト13以上のメンバーがいる場合、カードを1枚引く。
<起動>
<ターン1回>
このメンバーをウェイトにする：
<桃>
か
<黄>
か
<紫>
のうち、1つを選ぶ。ライブ終了時まで、選んだハートを1つ得る。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!-bp3-010,高坂穂乃果,PL!-bp3-010 高坂穂乃果 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！,μ's,Printemps,9.0,3.0,なし,<桃> 1 <黄> 2,,,"<登場>
手札を1枚控え室に置いてもよい：自分のデッキの上からカードを5枚見る。その中からライブカードを1枚公開して手札に加えてもよい。残りを控え室に置く。",https://wikiwiki.jp/llocardgame/PL%21-bp3-010%20%E9%AB%98%E5%9D%82%E7%A9%82%E4%B9%83%E6%9E%9C,MEMBER,{},0,[],{},0,[],{},0,[],"<登場>
手札を1枚控え室に置いてもよい：自分のデッキの上からカードを5枚見る。その中からライブカードを1枚公開して手札に加えてもよい。残りを控え室に置く。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!-bp3-011,絢瀬絵里,PL!-bp3-011 絢瀬絵里 - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！,μ's,BiBi,7.0,2.0,なし,<桃> 1 <紫> 1,,,"<ライブ開始時>
<桃>
か
<黄>
か
<紫>
のうち、1つを選ぶ。ライブ終了時まで、自分の成功ライブカード置き場にあるカード1枚につき、選んだハートを1つ得る。",https://wikiwiki.jp/llocardgame/PL%21-bp3-011%20%E7%B5%A2%E7%80%AC%E7%B5%B5%E9%87%8C,MEMBER,{},0,[],{},0,[],{},0,[],"<ライブ開始時>
<桃>
か
<黄>
か
<紫>
のうち、1つを選ぶ。ライブ終了時まで、自分の成功ライブカード置き場にあるカード1枚につき、選んだハートを1つ得る。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
PL!-bp3-012,南ことり,PL!-bp3-012 南ことり - ラブライブ！シリーズ オフィシャルカードゲーム(ラブカ) 非公式 Wiki*,メンバー,ラブライブ！,μ's,Printemps,2.0,2.0,<黄>,なし,,,"<ライブ開始時>
<桃>
か
<黄>
か
<紫>
のうち、1つを選ぶ。ライブ終了時まで、自分の成功ライブカード置き場にあるカード1枚につき、選んだハートを1つ得る。",https://wikiwiki.jp/llocardgame/PL%21-bp3-012%20%E5%8D%97%E3%81%93%E3%81%A8%E3%82%8A,MEMBER,{},0,[],{},0,[],"{""yellow"": 1}",1,[],"<ライブ開始時>
<桃>
か
<黄>
か
<紫>
のうち、1つを選ぶ。ライブ終了時まで、自分の成功ライブカード置き場にあるカード1枚につき、選んだハートを1つ得る。",HAS_TEXT,0,"{""hearts"": {}, ""blade_mentions"": [], ""blade_icon_n"": 0, ""energy_icon_n"": 0, ""all_heart_n"": 0, ""score_delta_icon"": 0, ""unknown_tags"": [], ""tags"": []}",0,0,0,0,0,"{""draw"": 0, ""score"": 0, ""colorless"": 0}",0,0,0,,
