original_audit_id,canonical_id,cardnumber,cardname,trigger,effect_text,family,registry_match,engine_parser_match,engine_special_match,server_route_match,resolved_route,trigger_hook_found,trigger_executed,condition_satisfied,resolver_entered,pending_created,expected_delta,actual_delta,effect_completed,expected_state_changed,cleanup_passed,undo_passed,ui_route_checked,browser_checked,browser_representative_id,final_status,reason,positive_evidence,negative_evidence,cleanup_evidence,undo_evidence,notes
PL!SP-bp4-009#A01,PL!SP-bp4-009#A01,PL!SP-bp4-009,鬼塚夏美,常時,自分のステージにいるメンバーのコストが相手より低いかぎり、<(ブレード)><(ブレード)><(ブレード)>を得る。,opponent_reference_continuous,,continuous_blade;continuous_score,,,continuous_blade;continuous_score,true,true,true,true,false,blade:+3,"{""negative_actions"": [""state_json continuous/BODY positive-negative compare""], ""negative_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""negative_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_actions"": [""state_json continuous/BODY positive-negative compare""], ""positive_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}}",false,true,true,false,false,false,,TRIGGER_REACHED_RESOLVER_BLOCKED,runtime route候補はあるが、positive実行で期待delta完了まで到達しなかった。,evidence/PL_SP_bp4_009_A01/positive,evidence/PL_SP_bp4_009_A01/negative,evidence/PL_SP_bp4_009_A01/cleanup,evidence/PL_SP_bp4_009_A01/undo,source target retained from previous target_61; browser representative not marked checked; resolved_route=continuous_blade;continuous_score
PL!SP-bp4-016#A01,PL!SP-bp4-016#A01,PL!SP-bp4-016,葉月恋,BODY,カードの効果で自分のエネルギー置き場にエネルギーカードが置かれるたび、ライブ終了時まで、<紫>を得る。,energy_event_or_under,,continuous_blade;continuous_score,,,continuous_blade;continuous_score,true,true,true,true,false,energy/change,"{""negative_actions"": [""state_json continuous/BODY positive-negative compare""], ""negative_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""negative_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_actions"": [""state_json continuous/BODY positive-negative compare""], ""positive_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}}",false,true,true,false,false,false,,TRIGGER_REACHED_RESOLVER_BLOCKED,runtime route候補はあるが、positive実行で期待delta完了まで到達しなかった。,evidence/PL_SP_bp4_016_A01/positive,evidence/PL_SP_bp4_016_A01/negative,evidence/PL_SP_bp4_016_A01/cleanup,evidence/PL_SP_bp4_016_A01/undo,source target retained from previous target_61; browser representative not marked checked; resolved_route=continuous_blade;continuous_score
PL!SP-bp7-005#A01,PL!SP-bp7-005#A01,PL!SP-bp7-005,葉月恋,BODY,このメンバーが登場するか、自分のエネルギーがエネルギー置き場からエネロキーデッキに置かれたとき、自分のエネルギーデッキから、エネルギーカードを1枚ウェイト状態で置く。そのエネルギーカードは、次のターンのアクティブフェイズにアクティブしない。,energy_event_or_under,,continuous_blade;continuous_score,,,continuous_blade;continuous_score,true,true,true,true,false,energy/change,"{""negative_actions"": [""state_json continuous/BODY positive-negative compare""], ""negative_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""negative_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_actions"": [""state_json continuous/BODY positive-negative compare""], ""positive_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}}",false,true,true,false,false,false,,TRIGGER_REACHED_RESOLVER_BLOCKED,runtime route候補はあるが、positive実行で期待delta完了まで到達しなかった。,evidence/PL_SP_bp7_005_A01/positive,evidence/PL_SP_bp7_005_A01/negative,evidence/PL_SP_bp7_005_A01/cleanup,evidence/PL_SP_bp7_005_A01/undo,source target retained from previous target_61; browser representative not marked checked; resolved_route=continuous_blade;continuous_score
PL!SP-bp7-005#A02,PL!SP-bp7-005#A02,PL!SP-bp7-005,葉月恋,BODY,自分のカードの効果によって、自分のエネルギー置き場にエネルギーが置かれたとき、ライブ終了時まで、<(ブレード)>を得る。,energy_event_or_under,,continuous_blade;continuous_score,,,continuous_blade;continuous_score,true,true,true,true,false,blade:+1;energy/change,"{""negative_actions"": [""state_json continuous/BODY positive-negative compare""], ""negative_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""negative_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_actions"": [""state_json continuous/BODY positive-negative compare""], ""positive_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}}",false,true,true,false,false,false,,TRIGGER_REACHED_RESOLVER_BLOCKED,runtime route候補はあるが、positive実行で期待delta完了まで到達しなかった。,evidence/PL_SP_bp7_005_A02/positive,evidence/PL_SP_bp7_005_A02/negative,evidence/PL_SP_bp7_005_A02/cleanup,evidence/PL_SP_bp7_005_A02/undo,source target retained from previous target_61; browser representative not marked checked; resolved_route=continuous_blade;continuous_score
PL!SP-bp7-025#A01,PL!SP-bp7-025#A01,PL!SP-bp7-025,Memories,ライブ開始時,ライブ終了時まで、自分のステージにいる「嵐千砂都」1人は<(ブレード)>を得る。,live_start_runtime,,live_start,,,live_start,true,true,true,true,true,blade:+1,"{""negative_actions"": [""next:LIVE_SET indices=[0]"", ""next:LIVE_CONFIRM""], ""negative_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 10, ""effective_cost"": 0, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 6, ""pending_kind"": """", ""phase"": ""LIVE_PERF"", ""set_zone"": [""PL!N-bp4-030""], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""negative_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 10, ""effective_cost"": 0, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 6, ""pending_kind"": """", ""phase"": ""LIVE_SET"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_actions"": [""next:LIVE_SET indices=[0]"", ""next:LIVE_CONFIRM"", ""resolve_pending:PL!N-bp1-029 ライブ開始時""], ""positive_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 10, ""effective_cost"": 0, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 1, ""pending_kind"": ""live_start_score_if_live_zone_count_at_least"", ""phase"": ""LIVE_CONFIRM"", ""set_zone"": [""PL!N-bp1-029""], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 10, ""effective_cost"": 0, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 1, ""pending_kind"": """", ""phase"": ""LIVE_SET"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}}",false,true,true,false,true,false,PL_SP_bp7_025_A01,TRIGGER_REACHED_RESOLVER_BLOCKED,runtime route候補はあるが、positive実行で期待delta完了まで到達しなかった。,evidence/PL_SP_bp7_025_A01/positive,evidence/PL_SP_bp7_025_A01/negative,evidence/PL_SP_bp7_025_A01/cleanup,evidence/PL_SP_bp7_025_A01/undo,source target retained from previous target_61; browser representative not marked checked; resolved_route=live_start
PL!SP-pb2-006#A02,PL!SP-pb2-006#A02,PL!SP-pb2-006,桜小路きな子,BODY,自分のライブが成功するか、このメンバーがエリアを移動したとき、自分の控室にある『Liella!』のメンバーカードを1枚、このメンバーの下に置く。,other_tier3,,continuous_blade;continuous_score;energy_under,,,continuous_blade;continuous_score;energy_under,true,true,true,true,false,state/log route change,"{""negative_actions"": [""state_json continuous/BODY positive-negative compare""], ""negative_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 2, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""negative_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 2, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_actions"": [""state_json continuous/BODY positive-negative compare""], ""positive_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 2, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 2, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}}",false,true,true,false,false,false,,TRIGGER_REACHED_RESOLVER_BLOCKED,runtime route候補はあるが、positive実行で期待delta完了まで到達しなかった。,evidence/PL_SP_pb2_006_A02/positive,evidence/PL_SP_pb2_006_A02/negative,evidence/PL_SP_pb2_006_A02/cleanup,evidence/PL_SP_pb2_006_A02/undo,source target retained from previous target_61; browser representative not marked checked; resolved_route=continuous_blade;continuous_score;energy_under
PL!SP-pb2-022#A01,PL!SP-pb2-022#A01,PL!SP-pb2-022,鬼塚冬毬,BODY,自分のステージにいる『5yncri5e!』のメンバーがセンターエリアに移動したとき、ライブ終了時まで、<(ブレード)><(ブレード)><(ブレード)><(ブレード)>を得る。,blade_continuous,,continuous_blade;continuous_score,,,continuous_blade;continuous_score,true,true,true,true,false,blade:+4,"{""negative_actions"": [""state_json continuous/BODY positive-negative compare""], ""negative_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 15, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""negative_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 15, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_actions"": [""state_json continuous/BODY positive-negative compare""], ""positive_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 15, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 15, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}}",false,true,true,false,false,false,,TRIGGER_REACHED_RESOLVER_BLOCKED,runtime route候補はあるが、positive実行で期待delta完了まで到達しなかった。,evidence/PL_SP_pb2_022_A01/positive,evidence/PL_SP_pb2_022_A01/negative,evidence/PL_SP_pb2_022_A01/cleanup,evidence/PL_SP_pb2_022_A01/undo,source target retained from previous target_61; browser representative not marked checked; resolved_route=continuous_blade;continuous_score
PL!SP-pb2-035#A01,PL!SP-pb2-035#A01,PL!SP-pb2-035,唐可可,常時,<(ブレード)><(ブレード)>を得る。,blade_continuous,,continuous_blade;continuous_score,normalized_text_fragment,,normalized_text_fragment,true,true,true,true,false,blade:+2,"{""negative_actions"": [""state_json continuous/BODY positive-negative compare""], ""negative_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""negative_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_actions"": [""state_json continuous/BODY positive-negative compare""], ""positive_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}}",false,true,true,false,false,false,,TRIGGER_REACHED_RESOLVER_BLOCKED,runtime route候補はあるが、positive実行で期待delta完了まで到達しなかった。,evidence/PL_SP_pb2_035_A01/positive,evidence/PL_SP_pb2_035_A01/negative,evidence/PL_SP_pb2_035_A01/cleanup,evidence/PL_SP_pb2_035_A01/undo,source target retained from previous target_61; browser representative not marked checked; resolved_route=normalized_text_fragment
PL!SP-pb2-041#A01,PL!SP-pb2-041#A01,PL!SP-pb2-041,若菜四季,常時,<(ブレード)><(ブレード)>を得る。,blade_continuous,,continuous_blade;continuous_score,normalized_text_fragment,,normalized_text_fragment,true,true,true,true,false,blade:+2,"{""negative_actions"": [""state_json continuous/BODY positive-negative compare""], ""negative_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""negative_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_actions"": [""state_json continuous/BODY positive-negative compare""], ""positive_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 9, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}}",false,true,true,false,false,false,,TRIGGER_REACHED_RESOLVER_BLOCKED,runtime route候補はあるが、positive実行で期待delta完了まで到達しなかった。,evidence/PL_SP_pb2_041_A01/positive,evidence/PL_SP_pb2_041_A01/negative,evidence/PL_SP_pb2_041_A01/cleanup,evidence/PL_SP_pb2_041_A01/undo,source target retained from previous target_61; browser representative not marked checked; resolved_route=normalized_text_fragment
PL!SP-pb2-046#A01,PL!SP-pb2-046#A01,PL!SP-pb2-046,Butterfly Wing,常時,自分のステージにいるメンバーが持つ<ライブ開始時>能力は発動しない。,other_tier3,,continuous_blade;continuous_score,,,continuous_blade;continuous_score,true,true,true,true,false,state/log route change,"{""negative_actions"": [""state_json continuous/BODY positive-negative compare""], ""negative_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 0, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""negative_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 0, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_actions"": [""state_json continuous/BODY positive-negative compare""], ""positive_after"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 0, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}, ""positive_before"": {""always_blade_bonus"": 0, ""always_hearts_bonus"": {}, ""always_score_bonus"": 0, ""can_activate"": false, ""deck_count"": 11, ""effective_cost"": 0, ""energy_active"": 40, ""energy_wait"": 3, ""green_count"": 5, ""hand_count"": 4, ""pending_kind"": """", ""phase"": ""MAIN"", ""set_zone"": [], ""success_zone"": [], ""temp_blade"": 0, ""temp_hearts"": {}}}",false,true,true,false,false,false,,TRIGGER_REACHED_RESOLVER_BLOCKED,runtime route候補はあるが、positive実行で期待delta完了まで到達しなかった。,evidence/PL_SP_pb2_046_A01/positive,evidence/PL_SP_pb2_046_A01/negative,evidence/PL_SP_pb2_046_A01/cleanup,evidence/PL_SP_pb2_046_A01/undo,source target retained from previous target_61; browser representative not marked checked; resolved_route=continuous_blade;continuous_score
